"","cycle","st_cd_fips","party","total_ads","stations","attack_ad_pct"
"1423",2016,"2607","R",3369,28050,0.512911843276937
"1424",2016,"2608","D",1999,17991,0
"1425",2016,"2608","R",1603,12252,0.289457267623207
"1426",2016,"2611","D",121,337,0
"1427",2016,"2611","R",633,2890,0
"1428",2016,"2702","D",5775,39750,0.647099567099567
"1429",2016,"2702","R",2173,12594,0.406810860561436
"1430",2016,"2703","D",5455,36961,0.541521539871677
"1431",2016,"2703","R",3728,19388,0.798015021459227
"1432",2016,"2708","D",10645,105224,0.597087834664162
"1433",2016,"2708","R",6259,53406,0.860201310113437
"1434",2016,"2904","R",125,500,0
"1435",2016,"2907","D",1,1,0
"1436",2016,"3001","D",12044,228165,0.266688807705081
"1437",2016,"3001","R",10772,194818,0.129502413665058
"1438",2016,"3102","D",6785,33886,NA
"1439",2016,"3102","R",5613,25705,0.683947977908427
"1440",2016,"3201","D",254,508,0
"1441",2016,"3202","D",193,762,0.72020725388601
"1442",2016,"3203","D",5226,30441,0.705319556065825
"1443",2016,"3203","R",4579,25812,0.417340030574361
"1444",2016,"3204","D",4215,25290,0.445077105575326
"1445",2016,"3204","R",3906,20320,0.720430107526882
"1446",2016,"3301","D",629,1898,0
"1447",2016,"3301","R",887,2954,0
"1448",2016,"3302","D",1007,2014,0
"1449",2016,"3302","R",11,11,0
"1450",2016,"3402","R",483,1932,0
"1451",2016,"3403","R",688,2726,0.366279069767442
"1452",2016,"3405","D",1267,7017,0.420678768745067
"1453",2016,"3405","R",554,1983,0.871841155234657
"1454",2016,"3409","R",23,46,0
"1455",2016,"3501","D",1147,5424,NA
"1456",2016,"3502","D",13,52,0
"1457",2016,"3503","D",1039,3778,0
"1458",2016,"3601","D",178,674,NA
"1459",2016,"3603","D",15,15,0
"1460",2016,"3603","R",33,33,1
"1461",2016,"3619","D",6668,67829,NA
"1462",2016,"3619","R",6346,47106,0.751969744721084
"1463",2016,"3620","D",160,640,0
"1464",2016,"3621","D",2832,33947,0
"1465",2016,"3621","R",2725,26724,0.220183486238532
"1466",2016,"3622","D",12496,150745,0.610275288092189
"1467",2016,"3622","R",3031,37067,0.811283404816892
"1468",2016,"3623","D",3104,34812,0.250644329896907
"1469",2016,"3623","R",2352,19756,0.480442176870748
"1470",2016,"3624","D",6836,38409,0.61234640140433
"1471",2016,"3624","R",5967,38906,NA
"1472",2016,"3625","D",2088,10400,0.568486590038314
"1473",2016,"3625","R",642,2933,0
"1474",2016,"3627","D",81,634,0.345679012345679
"1475",2016,"3702","R",297,1173,NA
"1476",2016,"3708","D",39,78,0
"1477",2016,"3708","R",268,2680,0
"1478",2016,"3713","R",408,2040,0
"1479",2016,"3801","D",40,160,0
"1480",2016,"3801","R",521,3488,0
"1481",2016,"3901","D",30,60,0
"1482",2016,"3901","R",209,1045,0
"1483",2016,"3910","R",315,1575,0
"1484",2016,"3915","R",590,2360,0
"1485",2016,"4005","R",130,520,0
"1486",2016,"4105","D",845,4822,0
"1487",2016,"4105","R",50,200,1
"1488",2016,"4208","D",5292,31337,0.571806500377929
"1489",2016,"4208","R",2746,13384,0.79278951201748
"1490",2016,"4209","R",652,2608,0
"1491",2016,"4211","D",100,121,0.27
"1492",2016,"4211","R",131,393,0
"1493",2016,"4212","R",733,5794,0
"1494",2016,"4215","R",116,464,0
"1495",2016,"4216","D",1548,7530,0.215116279069767
"1496",2016,"4216","R",880,4212,0.430681818181818
"1497",2016,"4402","D",587,2935,0
"1498",2016,"4504","R",192,576,0
"1499",2016,"4505","D",530,4365,0
"1500",2016,"4505","R",321,1926,0
"1501",2016,"4601","D",155,620,0
"1502",2016,"4708","R",407,1628,0
"1503",2016,"4709","D",27,135,0
"1504",2016,"4801","D",8,8,0
"1505",2016,"4808","R",4,16,0
"1506",2016,"4818","D",2,2,0
"1507",2016,"4823","D",9370,55846,0.580149413020277
"1508",2016,"4823","R",5875,33600,0.728510638297872
"1509",2016,"4827","D",70,280,0
"1510",2016,"4833","R",6,6,0
"1511",2016,"4901","D",471,1264,NA
"1512",2016,"4902","D",5,5,0
"1513",2016,"4902","R",308,1232,0
"1514",2016,"4904","D",3282,16718,0.379646556977453
"1515",2016,"4904","R",3471,20826,0.355517142033996
"1516",2016,"5102","R",68,272,0
"1517",2016,"5105","D",4342,43420,0.402579456471672
"1518",2016,"5105","R",2979,26811,0.40751930177912
"1519",2016,"5107","D",101,404,0
"1520",2016,"5107","R",37,37,0
"1521",2016,"5110","D",5231,31108,0.593003249856624
"1522",2016,"5110","R",3895,20105,0.55198973042362
"1523",2016,"5303","R",752,4512,0
"1524",2016,"5304","R",446,4014,0
"1525",2016,"5305","D",133,394,0
"1526",2016,"5305","R",335,1595,0
"1527",2016,"5307","D",1895,11866,0
"1528",2016,"5308","R",328,1640,0
"1529",2016,"5402","D",69,138,0.159420289855072
"1530",2016,"5402","R",628,3140,0
"1531",2016,"5501","R",992,9554,0
"1532",2016,"5506","R",576,2439,0
"1533",2016,"5508","D",3397,14728,0.328819546658817
"1534",2016,"5508","R",4393,20725,0.468927839745049
"1535",2016,"NA01","D",24,72,1
"1536",2018,"0102","D",754,3770,0
"1537",2018,"0103","R",1071,8568,0
"1538",2018,"0104","R",397,3573,0
"1539",2018,"0105","D",412,1220,0.16504854368932
"1540",2018,"0105","R",324,972,0
"1541",2018,"0106","R",593,2113,0
"1542",2018,"0201","R",1451,6485,0
"1543",2018,"0401","D",3445,23345,0.409288824383164
"1544",2018,"0401","R",33,129,1
"1545",2018,"0402","D",6015,36090,0.39334995843724
"1546",2018,"0402","R",2652,13716,0.414027149321267
"1547",2018,"0404","D",10,10,1
"1548",2018,"0408","D",818,4388,0
"1549",2018,"0408","R",580,2974,0.436206896551724
"1550",2018,"0409","D",1546,10822,0
"1551",2018,"0409","R",715,3575,0
"1552",2018,"0502","D",3359,15653,0.32360821673117
"1553",2018,"0502","R",3621,15471,0.500966583816625
"1554",2018,"0503","R",271,1084,0
"1555",2018,"0504","R",570,5130,0
"1556",2018,"0601","D",524,5240,0
"1557",2018,"0604","D",1696,9940,0
"1558",2018,"0604","R",68,204,1
"1559",2018,"0607","D",343,2058,0
"1560",2018,"0610","D",10986,59691,0.349535772801748
"1561",2018,"0610","R",7217,39722,0.565193293612304
"1562",2018,"0616","D",1398,5592,0.229613733905579
"1563",2018,"0616","R",940,3994,0
"1564",2018,"0620","D",595,2380,0
"1565",2018,"0621","D",9705,84275,0
"1566",2018,"0621","R",6091,47886,0.294204564110983
"1567",2018,"0622","D",6425,29356,0.286848249027237
"1568",2018,"0622","R",3250,12226,0.321538461538462
"1569",2018,"0623","R",384,1536,0
"1570",2018,"0624","D",3088,12352,0
"1571",2018,"0624","R",1780,6834,0.106179775280899
"1572",2018,"0625","D",5817,40847,0.232422210761561
"1573",2018,"0625","R",689,4134,0
"1574",2018,"0636","D",1322,4910,0
"1575",2018,"0636","R",642,2568,0
"1576",2018,"0639","D",1248,9342,0.742788461538462
"1577",2018,"0639","R",617,3073,0.980551053484603
"1578",2018,"0645","D",2232,17661,0.482078853046595
"1579",2018,"0645","R",771,2313,0.584954604409857
"1580",2018,"0648","D",4980,36096,0.643373493975904
"1581",2018,"0648","R",11,44,0
"1582",2018,"0649","D",4007,23585,0.364611929124033
"1583",2018,"0649","R",164,656,0.713414634146341
"1584",2018,"0650","D",2777,14855,0.223982715160245
"1585",2018,"0650","R",34,34,0
"1586",2018,"0652","D",832,4159,0
"1587",2018,"0803","D",3481,27848,0.169778799195633
"1588",2018,"0803","R",2550,20400,0.707058823529412
"1589",2018,"0805","D",345,1380,0
"1590",2018,"0806","D",9982,59892,0.497896213183731
"1591",2018,"0806","R",3988,22688,0.706118355065196
"1592",2018,"0905","D",823,5407,0
"1593",2018,"1202","R",639,6390,0
"1594",2018,"1203","D",13,26,0
"1595",2018,"1206","D",2964,19865,0
"1596",2018,"1206","R",886,5973,0
"1597",2018,"1207","D",1131,7624,0.302387267904509
"1598",2018,"1207","R",247,1235,0
"1599",2018,"1212","D",13,52,0
"1600",2018,"1213","D",1,1,0
"1601",2018,"1215","D",1633,10442,0.197183098591549
"1602",2018,"1215","R",456,1824,0.901315789473684
"1603",2018,"1216","D",1964,8840,0.679735234215886
"1604",2018,"1216","R",2660,10944,0.925187969924812
"1605",2018,"1218","D",5676,27866,0.242600422832981
"1606",2018,"1218","R",3353,14119,0.444378168804056
"1607",2018,"1219","D",142,284,0
"1608",2018,"1219","R",298,1192,0
"1609",2018,"1225","D",1458,7182,0
"1610",2018,"1225","R",1359,7092,0.403237674760854
"1611",2018,"1226","D",7421,43159,0.150249292548174
"1612",2018,"1226","R",4168,17818,0.559021113243762
"1613",2018,"1227","D",1879,8398,0.139968068121341
"1614",2018,"1227","R",1180,4170,0.742372881355932
"1615",2018,"1302","D",553,3871,0
"1616",2018,"1306","D",3414,24988,0.174282366725249
"1617",2018,"1306","R",1100,7146,1
"1618",2018,"1307","D",2203,14102,0
"1619",2018,"1310","D",2,2,0
"1620",2018,"1312","D",6,6,0.5
"1621",2018,"1312","R",769,3076,0
"1622",2018,"1501","D",50,200,0
"1623",2018,"1501","R",38,101,0
"1624",2018,"1601","R",289,1156,0
"1625",2018,"1706","D",5609,41295,0.519165626671421
"1626",2018,"1706","R",2802,18976,0.751249107780157
"1627",2018,"1708","D",476,2856,0
"1628",2018,"1710","D",917,5502,0
"1629",2018,"1712","D",6995,48507,0.309363831308077
"1630",2018,"1712","R",4269,35923,0.588662450222535
"1631",2018,"1713","D",8174,58041,0.309640322975287
"1632",2018,"1713","R",4473,24416,0.475966912586631
"1633",2018,"1714","D",4816,43731,0.153446843853821
"1634",2018,"1714","R",417,2085,1
"1635",2018,"1717","D",1415,15748,0
"1636",2018,"1718","D",13,13,0
"1637",2018,"1802","D",4324,17074,0.260869565217391
"1638",2018,"1802","R",4528,18112,0.135600706713781
"1639",2018,"1803","D",1132,4528,0
"1640",2018,"1803","R",858,4660,0
"1641",2018,"1805","D",18,18,0
"1642",2018,"1805","R",229,1145,0
"1643",2018,"1806","R",72,216,0
"1644",2018,"1807","D",336,1680,0
"1645",2018,"1809","D",2683,20572,0
"1646",2018,"1809","R",1453,12812,0.817618719889883
"1647",2018,"1901","D",9506,38024,0.557016621081422
"1648",2018,"1901","R",3438,13364,0.527341477603258
"1649",2018,"1902","D",2459,27090,0
"1650",2018,"1903","D",12291,99535,NA
"1651",2018,"1903","R",6973,53305,NA
"1652",2018,"1904","D",2222,29978,0.162016201620162
"1653",2018,"1904","R",321,2568,0
"1654",2018,"2001","D",93,141,0.397849462365591
"1655",2018,"2002","D",11501,155845,0.424571776367272
"1656",2018,"2002","R",6641,61860,0.698991115795814
"1657",2018,"2003","D",7718,37082,0.404379372894532
"1658",2018,"2003","R",6288,33993,0.596374045801527
"1659",2018,"2004","D",235,477,0
"1660",2018,"2004","R",757,3592,0
"1661",2018,"2101","R",512,3584,0
"1662",2018,"2103","D",571,3426,0
"1663",2018,"2103","R",675,2700,0.183703703703704
"1664",2018,"2106","D",9997,48963,0.157647294188256
"1665",2018,"2106","R",13104,59441,0.563949938949939
"1666",2018,"2201","R",524,2581,0
"1667",2018,"2202","D",41,164,0
"1668",2018,"2203","D",225,654,0
"1669",2018,"2203","R",76,183,0
"1670",2018,"2204","R",363,1452,0
"1671",2018,"2205","R",346,2422,0
"1672",2018,"2206","R",698,2792,0
"1673",2018,"2301","D",679,2716,0
"1674",2018,"2301","R",117,547,0
"1675",2018,"2302","D",17037,162553,0.315020250044022
"1676",2018,"2302","R",16548,138483,0.600858109741358
"1677",2018,"2401","D",947,6629,0
"1678",2018,"2402","D",25,100,0
"1679",2018,"2406","D",1516,9096,0
"1680",2018,"2503","D",783,5481,0
"1681",2018,"2602","D",1633,8165,0
"1682",2018,"2602","R",357,1727,0
"1683",2018,"2604","R",740,8880,0
"1684",2018,"2606","D",3579,27980,0.560212349818385
"1685",2018,"2606","R",4168,30786,0.25263915547025
"1686",2018,"2607","D",3275,36104,0.27206106870229
"1687",2018,"2607","R",1187,9474,0.243470935130581
"1688",2018,"2608","D",12755,118919,0.330301842414739
"1689",2018,"2608","R",3718,15455,0.934373318988704
"1690",2018,"2611","D",3983,23780,NA
"1691",2018,"2611","R",662,3839,0.605740181268882
"1692",2018,"2701","D",4614,58928,0.309059384482011
"1693",2018,"2701","R",4918,52726,1
"1694",2018,"2702","D",5921,39834,0.436243877723358
"1695",2018,"2702","R",3954,24162,0.555386949924128
"1696",2018,"2703","D",8893,60019,0.331946474755426
"1697",2018,"2703","R",6582,38644,0.858401701610453
"1698",2018,"2707","D",2136,20712,NA
"1699",2018,"2708","D",5481,39364,0.176062762269659
"1700",2018,"2708","R",6522,58448,0.568690585709905
"1701",2018,"2902","D",1674,8370,0
"1702",2018,"2902","R",919,3676,0
"1703",2018,"2904","R",300,1500,0
"1704",2018,"2906","R",540,3780,0
"1705",2018,"2908","R",109,218,0
"1706",2018,"3001","D",12360,213733,0.426860841423948
"1707",2018,"3001","R",10394,192966,0.155089474696941
"1708",2018,"3101","R",762,4175,0
"1709",2018,"3102","D",2132,8202,0
"1710",2018,"3102","R",5022,24888,0.271604938271605
"1711",2018,"3202","D",113,452,1
"1712",2018,"3203","D",5653,33337,0.432690606757474
"1713",2018,"3203","R",2345,11866,0.428571428571429
"1714",2018,"3204","D",4652,27529,0.244196044711952
"1715",2018,"3204","R",1911,7644,0.726844583987441
"1716",2018,"3301","D",1275,7092,0.147450980392157
"1717",2018,"3301","R",322,672,0
"1718",2018,"3302","D",1140,3816,0
"1719",2018,"3401","R",1,1,0
"1720",2018,"3402","D",810,4050,0.245679012345679
"1721",2018,"3403","D",5353,33154,0.367644311600971
"1722",2018,"3403","R",3725,17184,0.725637583892617
"1723",2018,"3405","D",222,888,0
"1724",2018,"3407","D",913,5715,0.87513691128149
"1725",2018,"3407","R",791,4358,0.519595448798989
"1726",2018,"3411","D",3032,16586,0.339709762532982
"1727",2018,"3411","R",8,16,1
"1728",2018,"3501","D",1602,8188,0
"1729",2018,"3501","R",44,132,0
"1730",2018,"3502","D",17066,146445,0.337454588069846
"1731",2018,"3502","R",5778,36922,0.808411214953271
"1732",2018,"3602","R",147,588,0
"1733",2018,"3604","D",20,80,0
"1734",2018,"3611","D",340,1544,0.229411764705882
"1735",2018,"3619","D",15039,156852,0.302879180796596
"1736",2018,"3619","R",8195,49713,0.642464917632703
"1737",2018,"3620","D",110,440,0
"1738",2018,"3621","D",2044,26572,0
"1739",2018,"3621","R",3264,33515,0.225796568627451
"1740",2018,"3622","D",23880,269522,0.41000837520938
"1741",2018,"3622","R",18342,151891,0.628993566677571
"1742",2018,"3623","D",2125,25562,0.375529411764706
"1743",2018,"3623","R",2245,18644,0.554120267260579
"1744",2018,"3624","D",8002,53054,0.520869782554361
"1745",2018,"3624","R",5786,32928,0.595229865191842
"1746",2018,"3625","D",1736,9100,0
"1747",2018,"3625","R",1061,4807,0
"1748",2018,"3626","D",14,42,0
"1749",2018,"3627","D",974,5298,0
"1750",2018,"3627","R",1211,6055,0.443435177539224
"1751",2018,"36NA","D",181,2172,1
"1752",2018,"3702","D",3126,18133,0.430582213691619
"1753",2018,"3702","R",3120,13596,0.43525641025641
"1754",2018,"3705","D",26,26,0
"1755",2018,"3705","R",1236,7416,0
"1756",2018,"3707","D",964,6508,0
"1757",2018,"3707","R",538,2152,0
"1758",2018,"3708","R",427,2135,0
"1759",2018,"3709","D",13783,152343,0.432924617282159
"1760",2018,"3709","R",3005,20924,0.74675540765391
"1761",2018,"3711","D",248,755,0.0685483870967742
"1762",2018,"3713","D",7433,57077,0.212834656262613
"1763",2018,"3713","R",4334,21337,0.582833410244578
"1764",2018,"3801","D",1240,6138,0
"1765",2018,"3801","R",1400,11200,0
"1766",2018,"3901","D",7455,43020,0.332394366197183
"1767",2018,"3901","R",6142,26932,0.489254314555519
"1768",2018,"3902","R",765,3595,0.126797385620915
"1769",2018,"3903","D",254,1270,0
"1770",2018,"3904","D",972,20192,0.0113168724279835
"1771",2018,"3904","R",1073,22533,0
"1772",2018,"3905","R",417,1668,0
"1773",2018,"3907","D",2137,10685,0
"1774",2018,"3907","R",879,3516,0
"1775",2018,"3910","D",1630,8150,0.343558282208589
"1776",2018,"3910","R",819,3826,0
"1777",2018,"3912","D",1729,9060,0.240023134759977
"1778",2018,"3912","R",1560,7217,0.646794871794872
"1779",2018,"3913","D",23,46,0
"1780",2018,"3914","D",2104,12624,0.275665399239544
"1781",2018,"3914","R",884,3536,1
"1782",2018,"3915","D",306,1530,0
"1783",2018,"3915","R",599,2396,0
"1784",2018,"3916","D",13,52,0
"1785",2018,"3916","R",198,786,0
"1786",2018,"4001","D",149,642,0
"1787",2018,"4001","R",248,1240,0
"1788",2018,"4002","R",522,2610,0
"1789",2018,"4004","R",272,1350,0
"1790",2018,"4005","D",1803,10818,0.160288408208541
"1791",2018,"4005","R",724,3158,0
"1792",2018,"4102","D",1109,9219,0.229035166816952
"1793",2018,"4102","R",1803,17199,0
"1794",2018,"4105","D",296,1776,0
"1795",2018,"4201","D",5308,30861,NA
"1796",2018,"4201","R",4347,22239,0.753623188405797
"1797",2018,"4204","D",204,1224,0
"1798",2018,"4205","D",268,1529,0
"1799",2018,"4206","D",1346,8076,0
"1800",2018,"4207","D",2477,14303,0.516754138070246
"1801",2018,"4208","D",4210,16840,0.139192399049881
"1802",2018,"4208","R",4992,24412,0.50761217948718
"1803",2018,"4209","D",1228,5709,0
"1804",2018,"4209","R",1055,5275,0
"1805",2018,"4210","D",3811,18290,0.363684072421937
"1806",2018,"4210","R",2685,12040,0.799627560521415
"1807",2018,"4211","D",235,346,0
"1808",2018,"4211","R",1060,4028,0.2
"1809",2018,"4212","D",1,1,0
"1810",2018,"4213","R",47,188,0
"1811",2018,"4214","D",132,660,0
"1812",2018,"4214","R",425,2125,0
"1813",2018,"4215","R",191,573,0
"1814",2018,"4216","D",4714,38309,0.0971574034789987
"1815",2018,"4216","R",4215,41496,0.42846975088968
"1816",2018,"4217","D",2188,11224,0.129798903107861
"1817",2018,"4217","R",1865,9321,0.116353887399464
"1818",2018,"4501","D",3533,19494,0
"1819",2018,"4501","R",2220,10445,0.269369369369369
"1820",2018,"4505","R",208,832,0
"1821",2018,"4507","R",387,1548,0
"1822",2018,"4601","D",1212,8961,0
"1823",2018,"4601","R",1048,7800,0
"1824",2018,"4701","R",264,1056,0
"1825",2018,"4702","D",500,1500,0
"1826",2018,"4702","R",254,1016,0
"1827",2018,"4703","D",129,645,0
"1828",2018,"4703","R",174,696,0
"1829",2018,"4707","R",212,848,0
"1830",2018,"4708","R",272,1360,0
"1831",2018,"4801","D",3,3,0
"1832",2018,"4802","D",285,1425,0
"1833",2018,"4802","R",517,2522,0
"1834",2018,"4803","R",855,4275,0
"1835",2018,"4807","D",8716,54680,0.487723726480037
"1836",2018,"4807","R",4995,31815,0.794594594594595
"1837",2018,"4809","D",138,690,0
"1838",2018,"4815","D",431,3879,0
"1839",2018,"4816","R",138,552,1
"1840",2018,"4817","D",23,23,0
"1841",2018,"4817","R",666,2664,0
"1842",2018,"4821","D",1457,13545,0
"1843",2018,"4821","R",299,1196,0
"1844",2018,"4822","D",97,388,0
"1845",2018,"4823","D",9318,62629,0.46479931315733
"1846",2018,"4823","R",7672,35009,0.63099582898853
"1847",2018,"4825","D",38,266,0
"1848",2018,"4825","R",541,4328,0
"1849",2018,"4827","D",12,12,0
"1850",2018,"4831","D",8424,75554,0.0948480531813865
"1851",2018,"4831","R",1088,8704,0
"1852",2018,"4832","D",4539,29074,0.508922670191672
"1853",2018,"4832","R",3206,20013,0.82252027448534
"1854",2018,"4834","D",255,2040,0
"1855",2018,"4834","R",29,77,0
"1856",2018,"4836","R",115,920,0
"1857",2018,"4904","D",6689,33706,0.280908955000747
"1858",2018,"4904","R",4626,21920,0.520536100302637
"1859",2018,"5001","R",5,10,0
"1860",2018,"5101","R",307,1228,0
"1861",2018,"5102","D",15965,95530,NA
"1862",2018,"5102","R",6305,31612,0.477240285487708
"1863",2018,"5105","D",5492,49040,0.601420247632921
"1864",2018,"5105","R",6205,50261,0.296696212731668
"1865",2018,"5106","D",724,4426,0
"1866",2018,"5106","R",714,3358,0
"1867",2018,"5107","D",9404,60359,0.459378987664823
"1868",2018,"5107","R",4901,21926,0.687206692511732
"1869",2018,"5109","D",1378,12184,0
"1870",2018,"5109","R",1176,11716,0
"1871",2018,"5110","D",6602,36715,0.281278400484702
"1872",2018,"5110","R",3336,17559,0.593225419664269
"1873",2018,"5111","R",11,44,0
"1874",2018,"5303","D",6208,36342,0.124838917525773
"1875",2018,"5303","R",2920,16668,1
"1876",2018,"5305","D",5778,30504,0.30944963655244
"1877",2018,"5305","R",6011,27745,0.504075860921644
"1878",2018,"5306","R",3,3,0
"1879",2018,"5308","D",10772,72251,0.576401782398812
"1880",2018,"5308","R",6337,34165,0.828941139340382
"1881",2018,"5309","D",749,3621,0
"1882",2018,"5402","D",446,2676,0
"1883",2018,"5402","R",743,5201,0
"1884",2018,"5403","D",7271,53194,0.361710906340256
"1885",2018,"5403","R",2983,19204,0.281260476030841
"1886",2018,"5501","D",2726,16198,0.179750550256786
"1887",2018,"5501","R",3010,13255,NA
"1888",2018,"5506","D",8554,99613,0.178980593874211
"1889",2018,"5506","R",1943,17834,0.136901698404529
"1890",2018,"5508","D",302,1510,0
"1891",2018,"5508","R",1911,7644,0
